XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_DeepMLP_Clean_AbsResidual,LLM_DeepMLP_100Noise_AbsResidual
0.029543840885162376,0.027771854400634788,0.002491933050266959,0.006687032263050785
1.4870519256591805,0.8397407150268563,1.6150022068659595,1.9634536403337144
0.020023438930511506,0.01228031873703006,0.010723606076704195,0.0020286622580749647
1.8070005035400385,1.5943139648437494,1.8431527829102912,2.594150750656521
0.014869420528411892,0.01145508766174319,0.009348537028555648,0.0012236998039577562
1.0370519256591795,0.38974071502685526,1.0031116853909197,1.1271616962589182
0.019314024448394806,0.01228031873703006,0.00483396562607552,0.012552841568231443
0.8770005035400388,0.6643139648437497,0.9948299537608918,0.8728384755017728
0.0248694205284119,0.0214550876617432,0.0028011935639287167,0.0009989853701338758
2.2370519256591805,1.5897407150268563,0.6909452236027551,1.8413241295692107
0.004117512702941917,0.0022803187370300515,0.01078974884409889,0.004636388801481317
1.6270005035400388,1.4143139648437497,0.8745239935163269,2.7729035439360956
0.06602797365188595,0.06745508766174313,0.00015958448611808063,0.028711367006322375
0.2570519256591801,0.3902592849731441,0.6015615736038527,0.16069068824882926
0.010849709510803218,0.018302614688873287,0.010302262481866276,0.012180884675623505
1.3970005035400384,1.1843139648437493,0.8607451698427298,0.3818270825523804
0.003130579471588124,0.006544912338256825,0.005731617936459599,0.021074040717731557
0.8548458099365241,0.05914421081542898,0.3863189925948536,0.6502969551155928
0.0014638757705688343,0.006043837070465075,0.04846520390584308,0.06158902336618266
1.7895366668701165,1.802479934692382,0.7068482803085985,0.20972191900986914
0.017136037349700928,0.029423415660858154,0.009989452892224415,0.02833172469757017
0.08867797851562642,0.9758964538574233,1.3474780918947094,2.6083151609776607
0.011378462314605708,0.018302614688873287,0.00991839445191256,0.033535447435476096
1.0615566253662116,1.0343139648437507,1.4207505308327804,3.4804154784077888
0.017729837894439715,0.03287525892257692,0.014593010089706815,0.025012092708404876
0.17793312072753764,1.0919269561767564,1.3626028912820232,1.1860293386848717
0.008616919517517085,0.016666824817657466,0.02522796674668315,0.005532165596556116
0.901822662353517,0.8745800018310561,2.2837452656100545,1.1161207855850996
0.022415249347686794,0.03735098123550418,0.006402290807636102,0.022478428361236147
1.4722925567626959,1.4722925567626959,4.5803518634310265,4.5803518634310265
0.006640789985656759,0.006640789985656759,0.014179552564626885,0.014179552564626885
1.4174923706054692,1.4174923706054692,1.6599556523753733,1.6599556523753733
0.03447658548355104,0.03447658548355104,0.022759213930130917,0.022759213930130917
0.9559027862548817,2.0347315979003895,0.2344566070833487,0.055887627746511015
0.03252752542495729,0.039880294799804705,0.04045580848595798,0.0654697034825592
0.5079541015625004,0.232893447875977,0.15169558497720814,0.5659532814019244
0.0396609702110291,0.05397848272323613,0.03176109759419632,0.04018892089398396
1.881197357177733,3.0258964538574205,2.073264057010096,0.9559661642302757
0.002144726753234849,0.009617241859436021,0.009514203624207185,2.879751122686347e-05
1.5430612182617196,1.7292794799804696,1.8594608853681365,0.009108606422586263
0.034960389995574936,0.04965972986221312,0.0020338421677663643,0.019370922238592714
2.2175017547607414,1.065842742919921,2.551404877007526,2.487497433845883
0.00848165845870974,0.0023969779014587633,0.019225528206254117,0.030605603108042057
2.552021026611328,2.434354782104492,1.5517827884574658,1.1121541403893147
0.010356531238555955,0.002627625370025588,0.0014821156742682584,0.0038851466907177112
2.7032289123535156,1.6515445327758789,1.859545865580671,1.7404276562071175
0.15293130350112916,0.15488275957107545,0.03105370363766291,0.0373877140029687
1.3614294052124016,0.0707662582397468,2.4817301020850167,2.2495597467328317
0.08244892597198483,0.07878335952758786,0.0641126570074152,0.05507085158396241
0.2938922119140628,0.6053501892089841,0.5169106863270478,0.7127921891136602
0.007386444091796895,0.007301984310150167,0.03700853031845375,0.03306248951630508
0.29638114929199233,0.07311454772949233,0.8104030223010383,2.062516543635919
0.01433897771835324,0.01266802110671994,0.049091734413797106,0.048482293570957125
0.589874267578125,1.4728050231933594,1.8443554361437755,2.1376478157453285
0.02175754594802859,0.01462483692169192,0.05112208085571457,0.042355816444346606
